reg_type,addr,descrip
F32,4379,"Snapshot Contract Period #1 ""Yesterday's"" (Previous) Total"
,4380,
U16,4381,"Snapshot Contract Period #2 ""Yesterday's"" (Previous) Total"
,4382,
F32,4383,"Snapshot Contract Period #3 ""Yesterday's"" (Previous) Total"
,4384,
F32,4385,"Snapshot Contract Period #4 ""Yesterday's"" (Previous) Total"
,4386,
F32,4387,"Override for Density Hold Value, -1=no override."
,4388,
F32,4389,Modbus External Watercut Input Value (Not used for mAI Watercut)
,4390,
U16,4391,Snapshot Meter Factor for Shrinkage Calculations
U16,4392,
U32,4393,Snapshot Watercut Hold Override
,4394,
U32,4395,Snapshot Watercut Hold Override
,4396,
F32,4397,Snapshot (APM2.0) - Drive Gain Threshold Override Value (See 3971)
,4398,
F32,4399,"K0, Instrument Calibration Factor"
,4400,
F32,4401,"K1, Instrument Calibration Factor"
,4402,
F32,4403,"K2, Instrument Calibration Factor"
,4404,
U16,4405,"K18, Instrument Calibration Factor"
U16,4406,
U16,4407,"K19, Instrument Calibration Factor"
U16,4408,
U16,4409,"KV4, Instrument Calibration Factor (Calibration range indexed by register 4022)"
U32,4410,
,4411,"KV5, Instrument Calibration Factor (Calibration range indexed by register 4022)"
U32,4412,
,4413,"KV6, Instrument Calibration Factor (Calibration range indexed by register 4022)"
U32,4414,
,4415,Velocity of Sound of Calibration fluid
F32,4416,
,4417, Velocity of Sound of Measured fluid
F32,4418,
,4419,Orion Calibration Status
F32,4420,KV Calibration Factor Index (0-1)
,4421,KV Calibration Crossover Point (based on Quality Factor)
F32,4422,
,4423,Override limit for KDV time period check
F32,4424,
,4425,ASTM Multi Curve Coefficient A
F32,4426,
,4427,ASTM Multi Curve Coefficient B
F32,4428,
,4429,"K20A1, Constant used to compute K20"
F32,4430,
,4431,"A1, Density Calibration Constant"
F32,4432,
,4433,"K20B1, Constant used to compute K20"
F32,4434,
,4435,"A2, Density Calibration Constant"
U16,4436,
U16,4437,"K20C1, Constant used to compute K20"
F32,4438,
,4439,"A3, Density Calibration Constant"
F32,4440,
,4441,"K20A2, Constant used to compute K20"
F32,4442,
,4443,"A4, Density Calibration Constant"
F32,4444,
,4445,"K20B2, Constant used to compute K20"
F32,4446,
,4447,"A5, Density Calibration Constant"
F32,4448,
,4449,"K20C2, Constant used to compute K20"
U16,4450,
F32,4451,"A6, Density Calibration Constant"
,4452,
F32,4453,"K21A1, Constant used to compute K21"
,4454,
F32,4455,"A7, Density Calibration Constant"
,4456,
F32,4457,"K21B1, Constant used to compute K21"
,4458,
F32,4459,"A8, Density Calibration Constant"
,4460,
F32,4461,"K21C1, Constant used to compute K21"
,4462,
F32,4463,"A9, Density Calibration Constant"
,4464,
F32,4465,"K21A2, Constant used to compute K21"
,4472,
U16,4473,Value for a fixed viscosity in  simulation mode
A8,4474,
,4475,"K21B2, Constant used to compute K21"
,4476,
,4477,Min. amplitude of Sine / Sawtooth wave for viscosity
U16,4478,
U16,4479,"K21C2, Constant used to compute K21"
U16,4480,
F32,4481,Max. amplitude of Sine / Sawtooth wave for viscosity
,4482,
F32,4483,"KF1, Instrument Calibration Factor"
,4484,
F32,4485,Period of Sine / Sawtooth wave for viscosity
,4486,
F32,4487,"KF2, Instrument Calibration Factor"
,4488,
F32,4489,"Va, Liquid VOS"
,4490,
F32,4491,Mobrey Density
,4491,
F32,4493,Atmospherix Pressure 
,4494,
F32,4495,Pressure Offset
,4496,
F32,4497,Density Offset
,4498,
F32,4499,Pressure Crossover from low pressure to high pressure
,4500,
F32,4501,Density Meter Factor
,4502,
F32,4503,Flow velocity
,4504,
F32,4505,Fixed Flow Velocity value (m/sec)
,4506,
U16,4507,Flow velocity units
U16,4508,Select predefined concentration equations
F32,4509,Flow Velocity Cut Off
,4510,
F32,4511,Flow Velocity Hi Limit
,4512,
F32,4513,Flow Velocity Lo Limit
,4514,
U16,4515,Flow Velocity Span
U16,4516,
F32,4517,"Flow Velocity/Viscosity Damping (used for velocity on CDM, used for viscosity for FVM and HFVM)"
,4518,
,4519,Time Period A (u/sec)
,4520,
U16,4521,Alternate Pressure
U16,4522,
U16,4523,Time Period B (u/sec) 
U16,4524,
F32,4525,Special Equation Output
,4526,
F32,4527,Programmable Constant A for Special Equation 
,4528,
F32,4529,Programmable Constant B for Special Equation 
,4530,
F32,4531,Programmable Constant C for Special Equation (X for Special Equation Type I)
,4532,
F32,4533,Programmable Constant E for Special Equation (Y for Special Equation Type I)
,4534,
U16,4535,Programmable Constant F for Special Equation 
U16,4536,
U16,4537,Programmable Constant a for Special Equation 
F32,4538,
,4539,Programmable Constant  b for Special Equation
F32,4540,
,4541,Programmable Constant  c for Special Equation
F32,4542,
,4543,Progarammable Constant  d for Special Equation
F32,4544,
,4545,Programmable Constant  e for Special Equation
F32,4546,
,4547,Programmable Constant  f for Special Equation
F32,4548,
,4549,Pointer a  for Special Equation
U16,4550,Pointer b  for Special Equation
F32,4551,Pointer c  for Special Equation
,4552,Pointer d  for Special Equation
U16,4553,Pointer e  for Special Equation
U16,4554,Pointer f for Special Equation
F32,4555,User Defined Water Density (Air Density for gas meters)
,4556,
F32,4557,User Defined Base Density
,4558,
F32,4559,User Defined Density at 20C (ETO38819)
,4560,
F32,4561,Special Equation unit string
,4562,Special Equation unit string
,4563,Special Equation unit string
U16,4564,Special Equation unit string
F32,4565,Gas Base Density
,4566,
F32,4567,Percent CO2
,4568,
F32,4569,Percent N2
,4570,
F32,4571,Compressibility
,4572,
F32,4573,Gas SG 
,4574,
F32,4575,Base Pressure
,4576,
F32,4577,Base Compressibility
,4578,
F32,4579,Base Temperature
,4580,
F32,4581,Superior Calorific Value (RW for 5700; RO for others)
,4582,
F32,4583,Wobbe Index
,4584,
F32,4585,Special density  unit string
,4586,Special density  unit string
F32,4587,Special density  unit string
,4588,Special density  unit string
U16,4589,Base density unit for special density unit
U16,4590,Base kinematic viscosity unit for special kinematic viscosity unit
F32,4591,Special density unit conversion factor
,4592,
F32,4593,Quality Factor
,4594,
F32,4595,Dynamic Viscosity
,4596,
F32,4597,Kinematic Viscosity
,4598,
F32,4599,Dynamic Viscosity Unit
,4600,Kinematic Viscosity Unit
F32,4601,"Viscosity value range selection (0=ultra low, 1=low, 2=medium, 3=high)"
,4602,V0 at the selected range
F32,4603,
,4604,V1 at the selected range
F32,4605,
,4606,V2 at the selected range
F32,4607,
,4608,Range scale at the selected range
F32,4609,
,4610,Viscosity range switch setpoint index (see the Range Switch Setpoint Index table)
F32,4611,Viscosity range switch setpoint (at the index selected by register 4174)
,4612,
F32,4613,Viscosity Hysteresis
,4614,
U16,4615,Viscosity Compression Filter Parameter
F32,4616,
,4617,Orion Simulated Temperature Value
F32,4618,
,4619,User Defined Line Compressibility 
F32,4620,
,4621,Viscosity Offset
U16,4622,
U16,4623,Special dynamic viscosity  unit string
F32,4624,Special dynamic viscosity  unit string
,4625,Special dynamic viscosity  unit string
U16,4626,Special dynamic viscosity  unit string
,4627,Special kinematic viscosity  unit string
F32,4628,Special kinematic viscosity  unit string
,4629,Special kinematic viscosity  unit string
F32,4630,Special kinematic viscosity  unit string
,4631,Special dynamic viscosity unit conversion factor
F32,4632,
,4633,Special kinematic viscosity unit conversion factor
F32,4634,
,4635,Base dynamic viscosity unit for special dynamic viscosity unit
F32,4636,Mass Total - Double - user units
,4637,
F32,4638,Line (Gross) Volume Total - Double - user units
,4639,
F32,4640,API: Temp/Pressure Corrected Volume Total - Double - user units
,4641,
F32,4642,Enhanced Density: Standard Volume Total - Double - user units
,4643,"for Gen5 default, Gas Standard Volume Total - Double - user units"
F32,4644,Enhanced Density: Net Mass Total - Double - user units
,4645,"for Gen5 default, Enhanced Density: Standard Volume Total - Double - user units"
U16,4646,Enhanced Density: Net Volume Total - Double - user units
U16,4647,"for Gen5 default, Enhanced Density: Net Mass Total - Double - user units"
F32,4648,Gas Standard Volume Total - Double - user units
,4649,"for Gen5 default, Enhanced Density: Net Volume Total - Double - user units"
F32,4650,Mass Inventory - Double - user units
,4651,
F32,4652,Line (Gross) Volume Inventory - Double - user units
,4653,
F32,4654,API: Temp/Pressure Corrected Volume Inventory - Double - user units
,4655,
F32,4656,Enhanced Density: Standard Volume Inventory - Double - user units
,4657,"for Gen5 default, Gas Standard Volume Inventory - Double - user units"
U16,4658,Enhanced Density: Net Mass Inventory - Double - user units
U16,4659,"for Gen5 default, Enhanced Density: Standard Volume Inventory - Double - user units"
F32,4660,Enhanced Density: Net Volume Inventory - Double - user units
,4661,"for Gen5 default, Enhanced Density: Net Mass Inventory - Double - user units"
F32,4662,Gas Standard Volume Inventory - Double - user units
,4663,"for Gen5 default, Enhanced Density: Net Volume Inventory - Double - user units"
F32,4664,Mass Forward Total - Double - user units  (Bunkering)
,4665,
F32,4666,Mass Forward Invemtory - Double - user units  (Bunkering)
,4667,
F32,4668,Mass Reverse Total - Double - user units  (Bunkering)
,4669,
F32,4670,Mass Reverse Invemtory - Double - user units  (Bunkering)
,4671,
U16,4672,Reserved
U16,4673,
U16,4674,
U16,4675,"Liq. Vol. Flow waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
F32,4676,"Gas Vol. Flow waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
,4677,"Drive Gain waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
U16,4678,"Pressure waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
F32,4679,"Water Cut waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
,4680,Undefined
U16,4681,Value for a fixed liquid volume flow in  simulation mode
F32,4682,
,4683,Min. amplitude of Sine / Sawtooth wave for liquid volume flow
F32,4684,
,4685,Max. amplitude of Sine / Sawtooth wave for liquid volume flow
F32,4686,
,4687,Period of Sine / Sawtooth wave for liquid volume flow
F32,4688,
,4689,Value for a fixed gas volume flow in  simulation mode
F32,4690,
,4691,Min. amplitude of Sine / Sawtooth wave for gas volume flow
F32,4692,
,4693,Max. amplitude of Sine / Sawtooth wave for gas volume flow
F32,4694,
,4695,Period of Sine / Sawtooth wave for gas volume flow
U16,4696,
F32,4697,Value for a fixed drive gain in  simulation mode
,4698,
F32,4699,Min. amplitude of Sine / Sawtooth wave for drive gain 
,4700,
U16,4701,Max. amplitude of Sine / Sawtooth wave for drive gain 
U16,4702,
U16,4703,Period of Sine / Sawtooth wave for drive gain 
F64,4704,
,4705,Value for a fixed pressure in  simulation mode
,4706,
,4707,Min. amplitude of Sine / Sawtooth wave for pressure
F32,4708,
,4709,Max. amplitude of Sine / Sawtooth wave for pressure
F32,4710,
,4711,Period of Sine / Sawtooth wave for pressure 
U16,4712,
U16,4713,Value for a fixed water cut in  simulation mode
U16,4714,
,4715,Min. amplitude of Sine / Sawtooth wave for water cut
F32,4716,
,4717,Max. amplitude of Sine / Sawtooth wave for water cut
F32,4718,
,4719,Period of Sine / Sawtooth wave for water cut
F32,4720,
,4721,Channel A Descriptor
F32,4722,
,4723,
F32,4724,
,4725,
F32,4726,
,4727,
F32,4728,
,4729,Channel B Descriptor
F32,4730,
,4731,
U16,4732,
U16,4733,
F32,4734,
,4735,
F32,4736,
,4737,Channel C Descriptor
F32,4738,
,4739,
F32,4740,
,4741,
F32,4742,
,4743,
F32,4744,
,4745,Core Processor Slave Address
F32,4746,"Master type connected to sensor simulator (0 = 3500, 1 = NOC)"
,4747,Process Comparator Delay (ETO17461)
U16,4748,2nd Mass Total - Double - user units
F32,4749,
,4750,2nd Volume Total - Double - user units
U32,4751,
,4752,2nd Gas Standard Volume Total - Double - user units
U32,4753,
,4754,Differential Mass Total - Double - user units
U32,4755,
,4756,
F32,4757,
,4758,Differential Mass Inventory- Double - user units
F32,4759,
,4760,
F32,4761,
,4762,ETO32172 Meter Factor for low density setpoint
F32,4763,
,4764,ETO32172 Meter Factor for high density setpoint
F32,4765,
,4766,ETO32172 Applied Correction Factor 
F64,4767,
,4770,"LD Control (1=Use hard-coded liquid hydrocarbon coeffs, 2=Use Custom Coeffs (4303-4355) w/API dens, 3=Use Custom Coeffs (4303-4355) w/Line dens) default = 1."
U16,4771,Low Correction Cutoff 
F32,4772,
,4773,Density ISO 1 
F32,4774,
,4775,Density ISO 2 
F32,4776,
,4777,Density ISO 3 
F32,4778,
,4779,Undefined
F32,4780,
,4781,
F32,4782,Temperature ISO 1
,4783,
F32,4784,Temperature ISO 2 
,4785,
U16,4786,Slopefor D1/T1 
F32,4787,
,4788,Slope for D2/T1
F32,4789,
,4790,Slope for D3/T1
F32,4791,
,4792,Undefined
F32,4793,
,4794,
,4795,Offset for D1/T1
F32,4796,
,4797,Offset for D2/T1
F32,4798,
,4799,Offset for D3/T1
U32,4800,
,4801,Undefined
U16,4802,
U16,4803,
U32,4804,Slope for D1/T2
,4805,
U16,4806,Slope for D2/T2
U16,4807,
F32,4808,Slope for D3/T2
,4809,
,4810,Undefined
,4899,
U16,4900,
F32,4901,Offset for D1/T2
,4902,
F32,4903,Offset for D2/T2
,4904,
F32,4905,Offset for D3/T2
,4906,
F32,4907,Undefined
,4908,
F32,4909,
,4910,Current Velocity  (m/sec)  (PV=208)
F32,4911,
,4912,Current Correction (%)
F32,4913,
,4914,Current % of Maximum Error Limit (PV=217)
F32,4915,
,4916,Upper Correction Limit %
F32,4917,
,4918,Lower Correction Limit %
F32,4919,
,4920,"Drive Gain Threshold for Current % of Maximum Error Limit  Calc, (%) "
F32,4921,(a.k.a. DG_T)
,4922,Average Batch Drive Gain Threshold (%) (a.k.a. BATCH_AVE_DG_CUTOFF)
F32,4923,
,4924,MID 0.5% PASS Threshold (Units of %)
F32,4925,
,4926,Constant used for Current % of Maximum Error Limit Calc (unitless) (a.k.a. ES)
F32,4927,
,4928,Reset Time - time when Rest button was pushed on PPI Bunker Operations screen
F32,4929,
,4930,Drive Gain Cal Limit (%) (a.k.a. SSC)
F32,4931,
,4932,Minimum Measured Quantity (Mass Total Units) (a.k.a. MMQ)
F32,4933,
,4934,MID Certificate Number
F32,4935,Undefined
,4936,Dead Volume (Mass Total Units)
F32,4937,
,4938,Pickoff Threshold for X Calc (Volts) (a.k.a LPO_T  )
F32,4939,
,4940,Constant used for Current % of Maximum Error Limit Calc (unitless) (a.k.a. EM)
U16,4941,
U16,4942,Maximum Allowable MID error (%) (a.k.a. ERR_T)
F32,4943,
,4944,"Bunker Log Index to Print to External Printer (0=current ticket; 1-5=historical tickets; 255=nothing to print)
(Gen5 0=current ticke printedt, 1-19=historical tickets 255=nothing to print)"
F32,4945,Bunker Log Index
,4946,Print Time
F32,4947,
,4948,Reset Time
F32,4949,
,4950,Mass Total
F32,4951,
,4952,Mass Inventory
F32,4953,
,4954,Average Temperature
F32,4955,
,4956,Percent Max Aeration Limit
F32,4957,
,4958,Active Alarms during ticket? (0=none; 1=yes)
F32,4959,Aeration Limit Exceeded?  (0=OIML 1% Class Fail; 1=OIML 1% Class Pass; 2 = OIML 0.5% Class Fail; 3 = OIML 0.5% Class Pass)
,4960,Minimum Measured Quantity Exceeded?  (0=fail; 1=pass)
U16,4961,No Power Interrupt?  (0=fail; 1=pass)
U16,4962,Overall OIML R117-1 Passed?  (0 = fail; 1 = pass; 2 = pass with high aeration; 3 = pass with temp out of range; 4 = pass with both high aeration and temp out of range)
F32,4963,Bunker Stop time - totals stopped
,4964,
F32,4965,Bunker Start time - totals started
,4966,
F32,4967,BOL
,4968,
F32,4969,Average Density (uses reg 4392 as the log index
,4970,
F32,4971,Average Density @ Temp
,4972,
F32,4973,Gross Volume Total
,4974,
F32,4975,Net Volume Total
,4976,
F32,4977,Mass Total In Vacuum
,4978,
F32,4979,Mass Total in Air
,4980,
F32,4981,Bunker Start Forward Mass Inventory
,4982,
F32,4983,Bunker End Forward Mass Inventory
,4984,
F32,4985,Bunker Start Reverse Mass Inventory
,4986,
U16,4987,Bunker End Reverse Mass Inventory
U16,4988,
U16,4989,Bunker Ticket Failed to Print (1=fail; 0=pass)
U16,4990,Delay Before Posting Time Period Out of Range Alarm (seconds) ETO 27261
U16,4991,Differential Mass Flow
,4992,
,4996,Differential Mass Total
U16,4997,
F32,4998,Differential Mass Inventory
U16,4999,
,4999,Differential Low Flow Cut Off
U16,5000,
U16,5001,Differential Mass Flow Dampening
U16,5002,
U16,5003,Differential Auto Zero
U16,5004,
U16,5005,"PVR Action (ETO22166)  (0=Hold Last Value, 1=Alert Only, 2=User Oil Density)  Gen5 Snapshot NOC (PVR)(0=Liquid Density, 1=Density Oil@Line)"
U16,5006,Fork Drive Current
U16,5007,
U16,5008,Gas Frequency Output Filter Coefficient
U16,5009,
U16,5010,Gas Amplitude Scale Factor
U32,5011,
,5012,Fork Frequency Output Filter Coefficient
,5013,
,5044,Fork Amplitude Scale Factor
U16,5045,
U16,5046,Differential Auto Zero Max 
U16,5047,
U16,5048,Differential Auto Zero Min
U16,5049,
U16,5050,Sales Density
U16,5051,
U16,5052,HART Polling Control Code #4 (see polling control code table)
U16,5053,HART Polling Tag #4
U16,5054,
U16,5055,
U16,5055,
U16,5057,Polled Variable #3 Code (see process variable codes table)
U16,5058,Polled Variable #4 Code (see process variable codes table)
U16,5059,SGERG Method (see SGERG Mehod codes table)
U16,5060,Fork Viscosity F0 Frequency value
U32,5061,
,5062,Fork Viscosity F0 Phase value
U32,5063,
,5064,Fork Viscosity F1 Frequency value
U32,5065,
,5066,Fork Viscosity F1 Phase value
U32,5067,
,5068,Fork Viscosity F2 Frequency value
U32,5069,
,5070,Fork Viscosity F2 Phase value
U32,5071,
,5072,Gas Drive Phase Slope
U32,5073,
,5074,Gas Drive Phase Offset
U32,5075,
,5076,Fork Drive Phase Slope
U32,5077,
,5078,Fork Drive Phase Offset
U32,5079,
,5080,Primary Referred Viscosity
U16,5081,
U16,5082,Secondary Referred Viscosity
U16,5083,
U16,5084,Ignition Index (CCAI )
U16,5085,
U16,5086,"Fork Tine Length (0=short, 1=long)"
U16,5087,Gas Input Units
U16,5088,Tube-case temperature differential
U16,5089,
U16,5090, Average Time Period on Air/Vacuum (sensor check)
U16,5091,
U16,5092,Time Period Stability ( sensor check)
U16,5093,
U16,5094,KDV Results (See sensor check results codes)
U32,5095,"KDV Failure Bits
Bit #0 - Corrected Time Period Average Out of Range
Bit #1 - Corrected Time Period Stability Out of Range
Bit #2 - Temperature Stability Out of Range
Bit #3 - Drive Gain Average Out of range
Bit #4 - Case Temperature Stability Out of Range (Tube Density Only)"
,5096,Factory Average Drive Gain for KDV
U16,5097,
U16,5098,Lab Density for Density Offset Calibration
,5099,
,5100,Referred viscosity calculation method
U16,5101,"Referred Viscosity Configuration Curve Index (for Matrix method, n = 0-5 ; for ASTM method, n = 0-7)"
U16,5102,"Referred Viscosity Temperature Isotherm Index (for Matrix method, n = 0-5; for ASTM method, n = 0-1)"
,5103,"Referred Viscosity Maximum Fit Order for 6x6 matrix (order=2,3,4,5)"
,5104,Referred Viscosity Temperature Isothermx Value (6x1) (Indexed by register #4523) 
U16,5105,
U16,5106,"Referred Viscosity (6x6) @ Temp. IsothermX, Curven (Indexed by register #4522 and #4523)"
U16,5107,
U16,5108,Referred Viscosity Reference Temperature 1
A16,5109,
,5110,Referred Viscosity Reference Temperature 2
,5111,
,5112,Referred Viscosity Curve Fit Expected Accuracy
,5113,
,5114,"Referred Viscosity Curve Fit Result (0=Good, 1=Poor, 2=Failed, 3=Empty)"
,5115,"Referred Viscosity Input Source Selection (for matrix method only) (163=Kinematic, 162=Dynamic) "
,5116,Number of ASTM Reference Curves (n = 2-8)
A16,5117,"ASTM Temperature Value  (2X8) @ point 1 or point 2,  Curven(n=0-7) (Indexed by register #4522 and #4523)"
,5118,
,5119,"ASTM Referral Viscosity (2X8) @ TemperatureX , Curven(n=0-7) (Indexed by register #4522 and #4523)"
